Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OER","Employment Indicators: Rural","586","Pakistan","21095","Employment by age, 25 to 54, rural areas","3","Female","2011","2011","6199","Value","3023","Labour force survey","1000 No","5934.57","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21095","Employment by age, 25 to 54, rural areas","3","Female","2013","2013","6199","Value","3023","Labour force survey","1000 No","6201.08","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21095","Employment by age, 25 to 54, rural areas","3","Female","2014","2014","6199","Value","3023","Labour force survey","1000 No","6558.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21095","Employment by age, 25 to 54, rural areas","3","Female","2015","2015","6199","Value","3023","Labour force survey","1000 No","6835.92","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21095","Employment by age, 25 to 54, rural areas","3","Female","2016","2016","6199","Value","3023","Labour force survey","1000 No","6888.47","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OER","Employment Indicators: Rural","586","Pakistan","21095","Employment by age, 25 to 54, rural areas","3","Female","2018","2018","6199","Value","3023","Labour force survey","1000 No","6717.89","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21095","Employment by age, 25 to 54, rural areas","3","Female","2019","2019","6199","Value","3023","Labour force survey","1000 No","7325.42","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21095","Employment by age, 25 to 54, rural areas","3","Female","2021","2021","6199","Value","3023","Labour force survey","1000 No","7723.03","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2006","2006","6199","Value","3023","Labour force survey","1000 No","2463.47","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2007","2007","6199","Value","3023","Labour force survey","1000 No","2578.06","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2008","2008","6199","Value","3023","Labour force survey","1000 No","2711.72","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2009","2009","6199","Value","3023","Labour force survey","1000 No","2954.65","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2010","2010","6199","Value","3023","Labour force survey","1000 No","2952.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2011","2011","6199","Value","3023","Labour force survey","1000 No","3011.43","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2013","2013","6199","Value","3023","Labour force survey","1000 No","3043.08","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2014","2014","6199","Value","3023","Labour force survey","1000 No","3100.64","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2015","2015","6199","Value","3023","Labour force survey","1000 No","3069.33","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","3291.28","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","3264.67","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","3306.99","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","3331.19","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","2","Male","2006","2006","6199","Value","3023","Labour force survey","1000 No","2019.97","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","2","Male","2007","2007","6199","Value","3023","Labour force survey","1000 No","2098.78","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","2","Male","2008","2008","6199","Value","3023","Labour force survey","1000 No","2173.71","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","2","Male","2009","2009","6199","Value","3023","Labour force survey","1000 No","2337.33","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","2","Male","2010","2010","6199","Value","3023","Labour force survey","1000 No","2334.38","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21096","Employment by age, 55 to 64, rural areas","2","Male","2011","2011","6199","Value","3023","Labour force survey","1000 No","2349.76","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
